timestamp_epoch,timestamp_data_hora,seq,byte_hex,byte_bin_msb,byte_bin_lsb_temporal,uart_frame_reconstruido
1776106125.787450,13/04/2026 15:48:45,4333,E0,11100000,00000111,0 00000111 1
1776106125.787491,13/04/2026 15:48:45,4334,18,00011000,00011000,0 00011000 1
1776106125.787533,13/04/2026 15:48:45,4335,E0,11100000,00000111,0 00000111 1
1776106125.787574,13/04/2026 15:48:45,4336,98,10011000,00011001,0 00011001 1
1776106125.794448,13/04/2026 15:48:45,4337,1E,00011110,01111000,0 01111000 1
1776106125.794562,13/04/2026 15:48:45,4338,18,00011000,00011000,0 00011000 1
1776106125.794621,13/04/2026 15:48:45,4339,06,00000110,01100000,0 01100000 1
1776106125.794677,13/04/2026 15:48:45,4340,FE,11111110,01111111,0 01111111 1
1776106135.807217,13/04/2026 15:48:55,4341,00,00000000,00000000,0 00000000 1
1776106135.807387,13/04/2026 15:48:55,4342,18,00011000,00011000,0 00011000 1
1776106135.807449,13/04/2026 15:48:55,4343,E0,11100000,00000111,0 00000111 1
1776106135.807499,13/04/2026 15:48:55,4344,18,00011000,00011000,0 00011000 1
1776106135.807544,13/04/2026 15:48:55,4345,E0,11100000,00000111,0 00000111 1
1776106135.807586,13/04/2026 15:48:55,4346,98,10011000,00011001,0 00011001 1
1776106135.807630,13/04/2026 15:48:55,4347,E0,11100000,00000111,0 00000111 1
1776106135.807672,13/04/2026 15:48:55,4348,98,10011000,00011001,0 00011001 1
1776106135.807713,13/04/2026 15:48:55,4349,E0,11100000,00000111,0 00000111 1
1776106135.807756,13/04/2026 15:48:55,4350,18,00011000,00011000,0 00011000 1
1776106135.807832,13/04/2026 15:48:55,4351,E0,11100000,00000111,0 00000111 1
1776106135.807890,13/04/2026 15:48:55,4352,18,00011000,00011000,0 00011000 1
1776106135.807956,13/04/2026 15:48:55,4353,E0,11100000,00000111,0 00000111 1
1776106135.808018,13/04/2026 15:48:55,4354,18,00011000,00011000,0 00011000 1
1776106135.808081,13/04/2026 15:48:55,4355,E0,11100000,00000111,0 00000111 1
1776106135.808141,13/04/2026 15:48:55,4356,98,10011000,00011001,0 00011001 1
1776106135.814867,13/04/2026 15:48:55,4357,1E,00011110,01111000,0 01111000 1
1776106135.814971,13/04/2026 15:48:55,4358,18,00011000,00011000,0 00011000 1
1776106135.815024,13/04/2026 15:48:55,4359,06,00000110,01100000,0 01100000 1
1776106135.815074,13/04/2026 15:48:55,4360,FE,11111110,01111111,0 01111111 1
1776106145.827652,13/04/2026 15:49:05,4361,00,00000000,00000000,0 00000000 1
1776106145.827842,13/04/2026 15:49:05,4362,18,00011000,00011000,0 00011000 1
1776106145.827909,13/04/2026 15:49:05,4363,E0,11100000,00000111,0 00000111 1
1776106145.827956,13/04/2026 15:49:05,4364,18,00011000,00011000,0 00011000 1
1776106145.828004,13/04/2026 15:49:05,4365,E0,11100000,00000111,0 00000111 1
1776106145.828046,13/04/2026 15:49:05,4366,98,10011000,00011001,0 00011001 1
1776106145.828090,13/04/2026 15:49:05,4367,E0,11100000,00000111,0 00000111 1
1776106145.828131,13/04/2026 15:49:05,4368,98,10011000,00011001,0 00011001 1
1776106145.828171,13/04/2026 15:49:05,4369,E0,11100000,00000111,0 00000111 1
1776106145.828215,13/04/2026 15:49:05,4370,18,00011000,00011000,0 00011000 1
1776106145.828260,13/04/2026 15:49:05,4371,E0,11100000,00000111,0 00000111 1
1776106145.828300,13/04/2026 15:49:05,4372,18,00011000,00011000,0 00011000 1
1776106145.828347,13/04/2026 15:49:05,4373,E0,11100000,00000111,0 00000111 1
1776106145.828387,13/04/2026 15:49:05,4374,18,00011000,00011000,0 00011000 1
1776106145.828428,13/04/2026 15:49:05,4375,E0,11100000,00000111,0 00000111 1
1776106145.828468,13/04/2026 15:49:05,4376,98,10011000,00011001,0 00011001 1
1776106145.835292,13/04/2026 15:49:05,4377,1E,00011110,01111000,0 01111000 1
1776106145.835403,13/04/2026 15:49:05,4378,18,00011000,00011000,0 00011000 1
1776106145.835457,13/04/2026 15:49:05,4379,06,00000110,01100000,0 01100000 1
1776106145.835507,13/04/2026 15:49:05,4380,FE,11111110,01111111,0 01111111 1
1776106155.848070,13/04/2026 15:49:15,4381,00,00000000,00000000,0 00000000 1
1776106155.848232,13/04/2026 15:49:15,4382,18,00011000,00011000,0 00011000 1
1776106155.848289,13/04/2026 15:49:15,4383,E0,11100000,00000111,0 00000111 1
1776106155.848338,13/04/2026 15:49:15,4384,18,00011000,00011000,0 00011000 1
1776106155.848382,13/04/2026 15:49:15,4385,E0,11100000,00000111,0 00000111 1
1776106155.848424,13/04/2026 15:49:15,4386,98,10011000,00011001,0 00011001 1
1776106155.848467,13/04/2026 15:49:15,4387,E0,11100000,00000111,0 00000111 1
1776106155.848509,13/04/2026 15:49:15,4388,98,10011000,00011001,0 00011001 1
1776106155.848550,13/04/2026 15:49:15,4389,E0,11100000,00000111,0 00000111 1
1776106155.848594,13/04/2026 15:49:15,4390,18,00011000,00011000,0 00011000 1
1776106155.848639,13/04/2026 15:49:15,4391,E0,11100000,00000111,0 00000111 1
1776106155.848682,13/04/2026 15:49:15,4392,18,00011000,00011000,0 00011000 1
1776106155.848723,13/04/2026 15:49:15,4393,E0,11100000,00000111,0 00000111 1
1776106155.848764,13/04/2026 15:49:15,4394,18,00011000,00011000,0 00011000 1
1776106155.848807,13/04/2026 15:49:15,4395,E0,11100000,00000111,0 00000111 1
1776106155.848849,13/04/2026 15:49:15,4396,98,10011000,00011001,0 00011001 1
1776106155.855725,13/04/2026 15:49:15,4397,1E,00011110,01111000,0 01111000 1
1776106155.855857,13/04/2026 15:49:15,4398,18,00011000,00011000,0 00011000 1
1776106155.855916,13/04/2026 15:49:15,4399,06,00000110,01100000,0 01100000 1
1776106155.855970,13/04/2026 15:49:15,4400,FE,11111110,01111111,0 01111111 1
1776106165.868504,13/04/2026 15:49:25,4401,00,00000000,00000000,0 00000000 1
1776106165.868687,13/04/2026 15:49:25,4402,18,00011000,00011000,0 00011000 1
1776106165.868764,13/04/2026 15:49:25,4403,E0,11100000,00000111,0 00000111 1
1776106165.868829,13/04/2026 15:49:25,4404,18,00011000,00011000,0 00011000 1
1776106165.868888,13/04/2026 15:49:25,4405,E0,11100000,00000111,0 00000111 1
1776106165.868949,13/04/2026 15:49:25,4406,98,10011000,00011001,0 00011001 1
1776106165.869007,13/04/2026 15:49:25,4407,E0,11100000,00000111,0 00000111 1
1776106165.869069,13/04/2026 15:49:25,4408,98,10011000,00011001,0 00011001 1
1776106165.869133,13/04/2026 15:49:25,4409,E0,11100000,00000111,0 00000111 1
1776106165.869194,13/04/2026 15:49:25,4410,18,00011000,00011000,0 00011000 1
1776106165.869251,13/04/2026 15:49:25,4411,E0,11100000,00000111,0 00000111 1
1776106165.869308,13/04/2026 15:49:25,4412,18,00011000,00011000,0 00011000 1
1776106165.869365,13/04/2026 15:49:25,4413,E0,11100000,00000111,0 00000111 1
1776106165.869421,13/04/2026 15:49:25,4414,18,00011000,00011000,0 00011000 1
1776106165.869473,13/04/2026 15:49:25,4415,E0,11100000,00000111,0 00000111 1
1776106165.869527,13/04/2026 15:49:25,4416,98,10011000,00011001,0 00011001 1
1776106165.877725,13/04/2026 15:49:25,4417,1E,00011110,01111000,0 01111000 1
1776106165.877845,13/04/2026 15:49:25,4418,18,00011000,00011000,0 00011000 1
1776106165.877923,13/04/2026 15:49:25,4419,06,00000110,01100000,0 01100000 1
1776106165.877989,13/04/2026 15:49:25,4420,FE,11111110,01111111,0 01111111 1
1776106175.888931,13/04/2026 15:49:35,4421,00,00000000,00000000,0 00000000 1
1776106175.889098,13/04/2026 15:49:35,4422,18,00011000,00011000,0 00011000 1
1776106175.889160,13/04/2026 15:49:35,4423,E0,11100000,00000111,0 00000111 1
1776106175.889208,13/04/2026 15:49:35,4424,18,00011000,00011000,0 00011000 1
1776106175.889268,13/04/2026 15:49:35,4425,E0,11100000,00000111,0 00000111 1
1776106175.889313,13/04/2026 15:49:35,4426,98,10011000,00011001,0 00011001 1
1776106175.889355,13/04/2026 15:49:35,4427,E0,11100000,00000111,0 00000111 1
1776106175.889395,13/04/2026 15:49:35,4428,98,10011000,00011001,0 00011001 1
1776106175.889433,13/04/2026 15:49:35,4429,E0,11100000,00000111,0 00000111 1
1776106175.889477,13/04/2026 15:49:35,4430,18,00011000,00011000,0 00011000 1
1776106175.889518,13/04/2026 15:49:35,4431,E0,11100000,00000111,0 00000111 1
1776106175.889556,13/04/2026 15:49:35,4432,18,00011000,00011000,0 00011000 1
1776106175.889595,13/04/2026 15:49:35,4433,E0,11100000,00000111,0 00000111 1
1776106175.889636,13/04/2026 15:49:35,4434,18,00011000,00011000,0 00011000 1
1776106175.889676,13/04/2026 15:49:35,4435,E0,11100000,00000111,0 00000111 1
1776106175.889715,13/04/2026 15:49:35,4436,98,10011000,00011001,0 00011001 1
1776106175.898791,13/04/2026 15:49:35,4437,1E,00011110,01111000,0 01111000 1
1776106175.898912,13/04/2026 15:49:35,4438,18,00011000,00011000,0 00011000 1
1776106175.898990,13/04/2026 15:49:35,4439,06,00000110,01100000,0 01100000 1
1776106175.899068,13/04/2026 15:49:35,4440,FE,11111110,01111111,0 01111111 1
1776106185.909393,13/04/2026 15:49:45,4441,00,00000000,00000000,0 00000000 1
1776106185.909570,13/04/2026 15:49:45,4442,18,00011000,00011000,0 00011000 1
1776106185.909630,13/04/2026 15:49:45,4443,E0,11100000,00000111,0 00000111 1
1776106185.909679,13/04/2026 15:49:45,4444,18,00011000,00011000,0 00011000 1
1776106185.909724,13/04/2026 15:49:45,4445,E0,11100000,00000111,0 00000111 1
1776106185.909768,13/04/2026 15:49:45,4446,98,10011000,00011001,0 00011001 1
1776106185.909812,13/04/2026 15:49:45,4447,E0,11100000,00000111,0 00000111 1
1776106185.909854,13/04/2026 15:49:45,4448,98,10011000,00011001,0 00011001 1
1776106185.909895,13/04/2026 15:49:45,4449,E0,11100000,00000111,0 00000111 1
1776106185.909939,13/04/2026 15:49:45,4450,18,00011000,00011000,0 00011000 1
1776106185.909988,13/04/2026 15:49:45,4451,E0,11100000,00000111,0 00000111 1
1776106185.910029,13/04/2026 15:49:45,4452,18,00011000,00011000,0 00011000 1
1776106185.910070,13/04/2026 15:49:45,4453,E0,11100000,00000111,0 00000111 1
1776106185.910111,13/04/2026 15:49:45,4454,18,00011000,00011000,0 00011000 1
1776106185.910154,13/04/2026 15:49:45,4455,E0,11100000,00000111,0 00000111 1
1776106185.910197,13/04/2026 15:49:45,4456,98,10011000,00011001,0 00011001 1
1776106185.919306,13/04/2026 15:49:45,4457,1E,00011110,01111000,0 01111000 1
1776106185.919496,13/04/2026 15:49:45,4458,18,00011000,00011000,0 00011000 1
1776106185.919601,13/04/2026 15:49:45,4459,06,00000110,01100000,0 01100000 1
1776106185.919676,13/04/2026 15:49:45,4460,FE,11111110,01111111,0 01111111 1
1776106195.929790,13/04/2026 15:49:55,4461,00,00000000,00000000,0 00000000 1
1776106195.929973,13/04/2026 15:49:55,4462,18,00011000,00011000,0 00011000 1
1776106195.930056,13/04/2026 15:49:55,4463,E0,11100000,00000111,0 00000111 1
1776106195.930121,13/04/2026 15:49:55,4464,18,00011000,00011000,0 00011000 1
1776106195.930185,13/04/2026 15:49:55,4465,E0,11100000,00000111,0 00000111 1
1776106195.930245,13/04/2026 15:49:55,4466,98,10011000,00011001,0 00011001 1
1776106195.930304,13/04/2026 15:49:55,4467,E0,11100000,00000111,0 00000111 1
1776106195.930366,13/04/2026 15:49:55,4468,98,10011000,00011001,0 00011001 1
1776106195.930434,13/04/2026 15:49:55,4469,E0,11100000,00000111,0 00000111 1
1776106195.930496,13/04/2026 15:49:55,4470,18,00011000,00011000,0 00011000 1
1776106195.930554,13/04/2026 15:49:55,4471,E0,11100000,00000111,0 00000111 1
1776106195.930610,13/04/2026 15:49:55,4472,18,00011000,00011000,0 00011000 1
1776106195.930668,13/04/2026 15:49:55,4473,E0,11100000,00000111,0 00000111 1
1776106195.930725,13/04/2026 15:49:55,4474,18,00011000,00011000,0 00011000 1
1776106195.930778,13/04/2026 15:49:55,4475,E0,11100000,00000111,0 00000111 1
1776106195.930840,13/04/2026 15:49:55,4476,98,10011000,00011001,0 00011001 1
1776106195.938993,13/04/2026 15:49:55,4477,1E,00011110,01111000,0 01111000 1
1776106195.939135,13/04/2026 15:49:55,4478,18,00011000,00011000,0 00011000 1
1776106195.939211,13/04/2026 15:49:55,4479,06,00000110,01100000,0 01100000 1
1776106195.939278,13/04/2026 15:49:55,4480,FE,11111110,01111111,0 01111111 1
1776106205.950211,13/04/2026 15:50:05,4481,00,00000000,00000000,0 00000000 1
1776106205.950387,13/04/2026 15:50:05,4482,18,00011000,00011000,0 00011000 1
1776106205.950464,13/04/2026 15:50:05,4483,E0,11100000,00000111,0 00000111 1
1776106205.950531,13/04/2026 15:50:05,4484,18,00011000,00011000,0 00011000 1
1776106205.950595,13/04/2026 15:50:05,4485,E0,11100000,00000111,0 00000111 1
1776106205.950659,13/04/2026 15:50:05,4486,98,10011000,00011001,0 00011001 1
1776106205.950719,13/04/2026 15:50:05,4487,E0,11100000,00000111,0 00000111 1
1776106205.950779,13/04/2026 15:50:05,4488,98,10011000,00011001,0 00011001 1
1776106205.950846,13/04/2026 15:50:05,4489,E0,11100000,00000111,0 00000111 1
1776106205.950906,13/04/2026 15:50:05,4490,18,00011000,00011000,0 00011000 1
1776106205.950968,13/04/2026 15:50:05,4491,E0,11100000,00000111,0 00000111 1
1776106205.951025,13/04/2026 15:50:05,4492,18,00011000,00011000,0 00011000 1
1776106205.951080,13/04/2026 15:50:05,4493,E0,11100000,00000111,0 00000111 1
1776106205.951137,13/04/2026 15:50:05,4494,18,00011000,00011000,0 00011000 1
1776106205.951190,13/04/2026 15:50:05,4495,E0,11100000,00000111,0 00000111 1
1776106205.951247,13/04/2026 15:50:05,4496,98,10011000,00011001,0 00011001 1
1776106205.959386,13/04/2026 15:50:05,4497,1E,00011110,01111000,0 01111000 1
1776106205.959516,13/04/2026 15:50:05,4498,18,00011000,00011000,0 00011000 1
1776106205.959594,13/04/2026 15:50:05,4499,06,00000110,01100000,0 01100000 1
1776106205.959663,13/04/2026 15:50:05,4500,FE,11111110,01111111,0 01111111 1
1776106215.970635,13/04/2026 15:50:15,4501,00,00000000,00000000,0 00000000 1
1776106215.970812,13/04/2026 15:50:15,4502,18,00011000,00011000,0 00011000 1
1776106215.970876,13/04/2026 15:50:15,4503,E0,11100000,00000111,0 00000111 1
1776106215.970924,13/04/2026 15:50:15,4504,18,00011000,00011000,0 00011000 1
1776106215.970968,13/04/2026 15:50:15,4505,E0,11100000,00000111,0 00000111 1
1776106215.971011,13/04/2026 15:50:15,4506,98,10011000,00011001,0 00011001 1
1776106215.971053,13/04/2026 15:50:15,4507,E0,11100000,00000111,0 00000111 1
1776106215.971093,13/04/2026 15:50:15,4508,98,10011000,00011001,0 00011001 1
1776106215.971133,13/04/2026 15:50:15,4509,E0,11100000,00000111,0 00000111 1
1776106215.971177,13/04/2026 15:50:15,4510,18,00011000,00011000,0 00011000 1
1776106215.971225,13/04/2026 15:50:15,4511,E0,11100000,00000111,0 00000111 1
1776106215.971267,13/04/2026 15:50:15,4512,18,00011000,00011000,0 00011000 1
1776106215.971308,13/04/2026 15:50:15,4513,E0,11100000,00000111,0 00000111 1
1776106215.971350,13/04/2026 15:50:15,4514,18,00011000,00011000,0 00011000 1
1776106215.971391,13/04/2026 15:50:15,4515,E0,11100000,00000111,0 00000111 1
1776106215.971433,13/04/2026 15:50:15,4516,98,10011000,00011001,0 00011001 1
1776106215.978291,13/04/2026 15:50:15,4517,1E,00011110,01111000,0 01111000 1
1776106215.978401,13/04/2026 15:50:15,4518,18,00011000,00011000,0 00011000 1
1776106215.978455,13/04/2026 15:50:15,4519,06,00000110,01100000,0 01100000 1
1776106215.978507,13/04/2026 15:50:15,4520,FE,11111110,01111111,0 01111111 1
1776106225.991073,13/04/2026 15:50:25,4521,00,00000000,00000000,0 00000000 1
1776106225.991241,13/04/2026 15:50:25,4522,18,00011000,00011000,0 00011000 1
1776106225.991299,13/04/2026 15:50:25,4523,E0,11100000,00000111,0 00000111 1
1776106225.991346,13/04/2026 15:50:25,4524,18,00011000,00011000,0 00011000 1
1776106225.991390,13/04/2026 15:50:25,4525,E0,11100000,00000111,0 00000111 1
1776106225.991433,13/04/2026 15:50:25,4526,98,10011000,00011001,0 00011001 1
1776106225.991477,13/04/2026 15:50:25,4527,E0,11100000,00000111,0 00000111 1
1776106225.991518,13/04/2026 15:50:25,4528,98,10011000,00011001,0 00011001 1
1776106225.991560,13/04/2026 15:50:25,4529,E0,11100000,00000111,0 00000111 1
1776106225.991607,13/04/2026 15:50:25,4530,18,00011000,00011000,0 00011000 1
1776106225.991651,13/04/2026 15:50:25,4531,E0,11100000,00000111,0 00000111 1
1776106225.991692,13/04/2026 15:50:25,4532,18,00011000,00011000,0 00011000 1
1776106225.991731,13/04/2026 15:50:25,4533,E0,11100000,00000111,0 00000111 1
1776106225.991771,13/04/2026 15:50:25,4534,18,00011000,00011000,0 00011000 1
1776106225.991841,13/04/2026 15:50:25,4535,E0,11100000,00000111,0 00000111 1
1776106225.991894,13/04/2026 15:50:25,4536,98,10011000,00011001,0 00011001 1
1776106225.999850,13/04/2026 15:50:25,4537,1E,00011110,01111000,0 01111000 1
1776106225.999959,13/04/2026 15:50:25,4538,18,00011000,00011000,0 00011000 1
1776106226.000011,13/04/2026 15:50:26,4539,06,00000110,01100000,0 01100000 1
1776106226.000063,13/04/2026 15:50:26,4540,FE,11111110,01111111,0 01111111 1
1776106236.011494,13/04/2026 15:50:36,4541,00,00000000,00000000,0 00000000 1
1776106236.011660,13/04/2026 15:50:36,4542,18,00011000,00011000,0 00011000 1
1776106236.011719,13/04/2026 15:50:36,4543,E0,11100000,00000111,0 00000111 1
1776106236.011769,13/04/2026 15:50:36,4544,18,00011000,00011000,0 00011000 1
1776106236.011831,13/04/2026 15:50:36,4545,E0,11100000,00000111,0 00000111 1
1776106236.011886,13/04/2026 15:50:36,4546,98,10011000,00011001,0 00011001 1
1776106236.011954,13/04/2026 15:50:36,4547,E0,11100000,00000111,0 00000111 1
1776106236.012014,13/04/2026 15:50:36,4548,98,10011000,00011001,0 00011001 1
1776106236.012079,13/04/2026 15:50:36,4549,E0,11100000,00000111,0 00000111 1
1776106236.012144,13/04/2026 15:50:36,4550,18,00011000,00011000,0 00011000 1
1776106236.012203,13/04/2026 15:50:36,4551,E0,11100000,00000111,0 00000111 1
1776106236.012265,13/04/2026 15:50:36,4552,18,00011000,00011000,0 00011000 1
1776106236.012327,13/04/2026 15:50:36,4553,E0,11100000,00000111,0 00000111 1
1776106236.012376,13/04/2026 15:50:36,4554,18,00011000,00011000,0 00011000 1
1776106236.012424,13/04/2026 15:50:36,4555,E0,11100000,00000111,0 00000111 1
1776106236.012467,13/04/2026 15:50:36,4556,98,10011000,00011001,0 00011001 1
1776106236.019139,13/04/2026 15:50:36,4557,1E,00011110,01111000,0 01111000 1
1776106236.019241,13/04/2026 15:50:36,4558,18,00011000,00011000,0 00011000 1
1776106236.019294,13/04/2026 15:50:36,4559,06,00000110,01100000,0 01100000 1
1776106236.019345,13/04/2026 15:50:36,4560,FE,11111110,01111111,0 01111111 1
1776106246.031926,13/04/2026 15:50:46,4561,00,00000000,00000000,0 00000000 1
1776106246.032089,13/04/2026 15:50:46,4562,18,00011000,00011000,0 00011000 1
1776106246.032146,13/04/2026 15:50:46,4563,E0,11100000,00000111,0 00000111 1
1776106246.032192,13/04/2026 15:50:46,4564,18,00011000,00011000,0 00011000 1
1776106246.032239,13/04/2026 15:50:46,4565,E0,11100000,00000111,0 00000111 1
1776106246.032281,13/04/2026 15:50:46,4566,98,10011000,00011001,0 00011001 1
1776106246.032323,13/04/2026 15:50:46,4567,E0,11100000,00000111,0 00000111 1
1776106246.032364,13/04/2026 15:50:46,4568,98,10011000,00011001,0 00011001 1
1776106246.032405,13/04/2026 15:50:46,4569,E0,11100000,00000111,0 00000111 1
1776106246.032446,13/04/2026 15:50:46,4570,18,00011000,00011000,0 00011000 1
1776106246.032493,13/04/2026 15:50:46,4571,E0,11100000,00000111,0 00000111 1
1776106246.032535,13/04/2026 15:50:46,4572,18,00011000,00011000,0 00011000 1
1776106246.032578,13/04/2026 15:50:46,4573,E0,11100000,00000111,0 00000111 1
1776106246.032621,13/04/2026 15:50:46,4574,18,00011000,00011000,0 00011000 1
1776106246.032664,13/04/2026 15:50:46,4575,E0,11100000,00000111,0 00000111 1
1776106246.032706,13/04/2026 15:50:46,4576,98,10011000,00011001,0 00011001 1
1776106246.039570,13/04/2026 15:50:46,4577,1E,00011110,01111000,0 01111000 1
1776106246.039682,13/04/2026 15:50:46,4578,18,00011000,00011000,0 00011000 1
1776106246.039737,13/04/2026 15:50:46,4579,06,00000110,01100000,0 01100000 1
1776106246.039809,13/04/2026 15:50:46,4580,FE,11111110,01111111,0 01111111 1
1776106256.052352,13/04/2026 15:50:56,4581,00,00000000,00000000,0 00000000 1
